gene,rna_rep1,rna_rep2
Sbf1,0.45273631840796,0.432926829268293
Sbf2,0.465277777777778,0.534090909090909
Sbk1,0.548717948717949,0.437209302325581
Sbno1,0.573770491803279,0.347826086956522
Sbno2,0.55719557195572,0.482014388489209
Sc5d,0.422077922077922,0.416666666666667
Scaf1,0.526415094339623,0.554414784394251
Scaf11,0.588235294117647,0.544771446462117
Scaf4,0.59051724137931,0.402542372881356
Scaf8,0.22,0.343283582089552
Scamp1,0.37037037037037,0
Scamp2,0.391304347826087,1
Scamp3,0.52,0.80952380952381
Scamp5,0.360902255639098,0.487394957983193
Scap,0.5,0.596330275229358
Scaper,0.565217391304348,0.177215189873418
Scarb1,0.346153846153846,0.486301369863014
Scarb2,0.671698113207547,0.644
Scd1,0.522248243559719,0.383606557377049
Scd2,0.470198675496689,0.448888888888889
Scfd1,0.409356725146199,0.473029045643154
Scfd2,0.72972972972973,0.293333333333333
Sclt1,0.774193548387097,0.436781609195402
Scly,0.759036144578313,0.852941176470588
Scn8a,0.3125,0.681818181818182
Scnm1,0.159090909090909,0.396551724137931
Sco1,0.604651162790698,0.428571428571429
Scp2,0.280254777070064,0.213991769547325
Scrib,0.445754716981132,0.460916442048518
Scrn1,0.233333333333333,0.416666666666667
Scrn2,0.584415584415584,0.53968253968254
Scrn3,0,0
Scube3,0.519230769230769,0.404255319148936
Scyl1,0.508064516129032,0.782051282051282
Scyl2,0.426966292134831,0.655737704918033
Scyl3,0.343434343434343,0.544444444444444
Sdad1,0.474903474903475,0.36328125
Sdc1,0.611111111111111,0.869565217391304
Sdc2,0.385542168674699,0.113207547169811
Sde2,0.527027027027027,0.547045951859956
Sdf2,0.478260869565217,0.913461538461538
Sdf4,0.453257790368272,0.539923954372624
Sdha,0.401150251617541,0.424218123496391
Sdhaf1,0.334782608695652,0.425742574257426
Sdhaf3,0.444444444444444,0
Sdhaf4,0.636363636363636,1
Sdhb,0.477848101265823,0.576
Sdr39u1,0.594771241830065,0.814814814814815
Sec14l1,0.445497630331754,0.513274336283186
Sec16a,0.451923076923077,0.277777777777778
Sec22a,0.37037037037037,0.428571428571429
Sec22b,0.5625,0.380228136882129
Sec23a,0.530821917808219,0.367149758454106
Sec23b,0.574626865671642,0.425373134328358
Sec23ip,0.480211081794195,0.447174447174447
Sec24a,0.615384615384615,0.628930817610063
Sec24b,0.522988505747126,0.59375
Sec24c,0.520231213872832,0.6
Sec24d,0.359154929577465,0.202380952380952
Sec31a,0.505730659025788,0.475046210720887
Sec61g,0.333333333333333,0.2
Sec63,0.2,0
Secisbp2,0.366101694915254,0.552511415525114
Secisbp2l,0.383333333333333,0.404255319148936
Seh1l,0.559859154929577,0.496062992125984
Sel1l,0.368421052631579,0.230769230769231
Selenok,0.472222222222222,0.511627906976744
Selenos,0.583333333333333,0.551724137931034
Selenow,0.551724137931034,1
Sem1,0.870967741935484,0.935483870967742
Sema4a,0.545454545454545,0.690909090909091
Sema4b,0.391752577319588,0.394904458598726
Sema4c,1,0.125
Sema4d,0.460500963391137,0.551612903225806
Sema4g,0.488888888888889,0.411764705882353
Sema5a,0.857142857142857,1
Sema6c,0.368421052631579,0.571428571428571
Senp1,0.568507157464213,0.50297619047619
Senp2,0.64983164983165,0.586283185840708
Senp3,0.466552315608919,0.601246105919003
Senp6,0.572687224669604,0.572706935123042
Sephs1,0.63768115942029,0.511811023622047
Septin1,0.27536231884058,0.12
Septin10,0.53030303030303,0.36986301369863
Septin11,0.565853658536585,0.550769230769231
Septin8,0.0769230769230769,0.416666666666667
Septin9,0.447293447293447,0.420547945205479
Serinc1,0.368421052631579,0.390243902439024
Serinc3,0.772012578616352,0.784345047923323
Serinc4,0.875,0
Serpina3m,0.636986301369863,0.893333333333333
Serpinb1a,0.0952380952380952,0.25
Serpinb6a,0.61,0.624798711755233
Serpinb6c,0.73728813559322,0.796
Serpinb8,1,1
Serpine1,0.207547169811321,0.133333333333333
Serpine2,0.571428571428571,1
Serpinf1,0.6,0.5
Serpinh1,0.480446927374302,0.762295081967213
Sertad1,0.655172413793103,0.578125
Sertad2,0.5,0.857142857142857
Sesn1,0.548387096774194,0.466666666666667
Sesn2,0.523668639053254,0.599326599326599
Sestd1,0.181818181818182,0.303030303030303
Setbp1,0.615384615384615,0.303030303030303
Setd1b,0.543689320388349,0.353658536585366
Setd2,0.534686971235195,0.475824175824176
Setd3,0.507142857142857,0.605263157894737
Setd4,0.58695652173913,0.5
Setd5,0.549723756906077,0.39907192575406
Setd6,0.596385542168675,0.647619047619048
Setd7,0.567164179104478,0.0517241379310345
Setdb1,0.480392156862745,0.616216216216216
Setdb2,0.416666666666667,0.634146341463415
Setmar,0.692307692307692,1
Setx,0.436795994993742,0.369158878504673
Sf1,0.545023696682464,0.441176470588235
Sf3a1,0.537906137184116,0.550135501355014
Sf3a3,0.474916387959866,0.398351648351648
Sf3b1,0.509447674418605,0.450408401400233
Sfmbt1,0.552083333333333,0.70059880239521
Sfn,0.509708737864078,0.209677419354839
Sfswap,0.450381679389313,0.648936170212766
Sfxn1,0.543010752688172,0.509157509157509
Sfxn2,0.44,0.3
Sgcb,1,1
Sgk3,0.238095238095238,0.714285714285714
Sgo1,0.568888888888889,0.538461538461538
Sgo2a,0.410714285714286,0.360192837465565
Sgo2b,0.916666666666667,1
Sgpl1,0.423728813559322,0.47979797979798
Sgsm1,0.642857142857143,0
Sgsm2,0.641975308641975,0.942857142857143
Sgsm3,0.655913978494624,0.680555555555556
Sgta,0.495798319327731,0.55
Sgtb,0.55,0.263157894736842
Sh2b1,0.430232558139535,0.571428571428571
Sh2b3,0.75,0.117647058823529
Sh2d5,0.333333333333333,1
Sh3bgrl2,0.416666666666667,0.125
Sh3bp4,0.30718954248366,0.323119777158774
Sh3d19,0.515151515151515,0.260869565217391
Sh3d21,0.529411764705882,0.875
Sh3gl1,0.452442159383033,0.54375
Sh3gl2,0.402597402597403,0.462585034013605
Sh3gl3,0.491525423728814,0.848484848484849
Sh3glb1,0.522727272727273,0.447513812154696
Sh3pxd2a,0.389380530973451,0.661157024793388
Sh3rf1,0.609022556390977,0.6
Sh3tc1,0.359375,0.450342465753425
Shb,0.519230769230769,0.685714285714286
Shcbp1,0.711297071129707,0.767772511848341
Shfl,0.166666666666667,0.5
Shisa5,0.551724137931034,0.361111111111111
Shkbp1,0.444776119402985,0.540925266903915
Shld1,0.513513513513513,0.25
Shld2,0.439024390243902,0.625
Shmt1,0.685714285714286,0.740072202166065
Shmt2,0.433333333333333,0.463225806451613
Shoc2,0.666666666666667,0.455172413793103
Shprh,0.554878048780488,0.738317757009346
Shq1,0.454545454545455,0.52112676056338
Shroom2,0,0
Shroom3,0.565400843881857,0.570281124497992
Siae,0.347826086956522,0.135135135135135
Sidt2,0.462365591397849,0.335051546391753
Sigirr,0.9375,0.954545454545455
Sik1,0.470414201183432,0.455927051671733
Sik2,0.627450980392157,0.24
Sik3,0.5,0.594594594594595
Sil1,0.366666666666667,0.5
Simc1,0.452830188679245,0.313725490196078
Sin3a,0.643835616438356,0.505226480836237
Sin3b,0.602040816326531,0.666666666666667
Sipa1,0.333333333333333,0.285714285714286
Sipa1l1,0.516025641025641,0.535248041775457
Sipa1l2,0.796143250688705,0.839328537170264
Sipa1l3,0.591093117408907,0.587188612099644
Sirpa,0.73943661971831,0.544303797468354
Sirt1,0.411764705882353,0.684210526315789
Sirt3,0.651162790697674,0.857142857142857
Sirt4,0.375,0.642857142857143
Sirt6,0.480392156862745,0.556701030927835
Sirt7,0.642857142857143,0.580645161290323
Siva1,0.433242506811989,0.48936170212766
Ska1,0.461538461538462,0.38135593220339
Ska2,0.803571428571429,0.408163265306122
Ska3,0.407692307692308,0.452436194895592
Skap2,0.36551724137931,0.380434782608696
Ski,0.574074074074074,0.580838323353293
Skil,0.31304347826087,0.263636363636364
Skiv2l,0.422535211267606,0.302325581395349
Skp2,0.692307692307692,0.62015503875969
Slain1,0.9375,0.333333333333333
Slain2,0.607476635514019,0.771084337349398
Slbp,0.507389162561576,0.419354838709677
Slc10a7,0.813186813186813,0.416666666666667
Slc11a1,0.65,0.728571428571429
Slc11a2,0.6,0.423076923076923
Slc12a2,0.338461538461538,0.589403973509934
Slc12a4,0.928571428571429,0.731481481481482
Slc12a7,0.448613376835237,0.546572934973638
Slc12a8,0.619047619047619,0.430379746835443
Slc12a9,0.591836734693878,0.8
Slc13a2,0.307692307692308,0.416666666666667
Slc15a4,0.630769230769231,0.393939393939394
Slc16a1,0.435849056603774,0.474226804123711
Slc16a3,0.546511627906977,0.409448818897638
Slc16a6,0.546184738955823,0.519402985074627
Slc16a9,0.666666666666667,0.30952380952381
Slc17a9,0.7,0.818181818181818
Slc18b1,0.714285714285714,0.626506024096386
Slc19a1,0.455555555555556,0.596330275229358
Slc19a2,0.526923076923077,0.432624113475177
Slc19a3,0.5,0.333333333333333
Slc1a4,0.639240506329114,0.685714285714286
Slc1a5,0.565420560747664,0.463687150837989
Slc20a1,0.453576864535769,0.629893238434164
Slc20a2,0.741228070175439,0.665226781857451
Slc23a2,0.584158415841584,0.484581497797357
Slc25a1,0.548507462686567,0.374193548387097
Slc25a10,0.28125,1
Slc25a11,0.435897435897436,0.65891472868217
Slc25a12,0.676470588235294,0.690860215053763
Slc25a13,0.455476753349094,0.492242595204513
Slc25a15,0.715384615384615,0.560975609756098
Slc25a20,0.39622641509434,0.571428571428571
Slc25a28,0.595238095238095,0.0779220779220779
Slc25a29,0.714285714285714,0.722222222222222
Slc25a30,0.55,0.391304347826087
Slc25a32,0.657142857142857,0.397260273972603
Slc25a37,0.5625,0.5
Slc25a38,0.377358490566038,0.772727272727273
Slc25a39,0.482532751091703,0.383620689655172
Slc25a44,0.494252873563218,0.382978723404255
Slc25a46,0.591304347826087,0.317307692307692
Slc25a51,0.375,0.263888888888889
Slc26a11,0.609756097560976,0.956521739130435
Slc26a2,0.545454545454545,0.425
Slc27a1,0.779411764705882,0.578125
Slc27a3,0.695121951219512,0.6
Slc27a4,0.579710144927536,0.515625
Slc28a1,0.514767932489452,0.333333333333333
Slc29a1,0.492170022371365,0.547703180212014
Slc29a2,0.560846560846561,0.558823529411765
Slc29a4,0.388888888888889,0.133333333333333
Slc2a3,0.412887828162291,0.301043219076006
Slc30a2,0.242236024844721,0.420289855072464
Slc30a5,0.491228070175439,0.328125
Slc30a6,0.571428571428571,0.256983240223464
Slc30a7,0.272727272727273,0.521739130434783
Slc30a9,0.7,0.815789473684211
Slc35a1,0.575757575757576,0.813953488372093
Slc35b1,0.576923076923077,0.363636363636364
Slc35b2,0.60377358490566,0.595238095238095
Slc35b4,0.82051282051282,0.444444444444444
Slc35c1,0.625,0.642857142857143
Slc35c2,0.580645161290323,0.702702702702703
Slc35e2,0.584615384615385,0.378947368421053
Slc35f2,0.813953488372093,0.545454545454545
Slc35f6,0.409090909090909,0.666666666666667
Slc35g1,0.791304347826087,1
Slc36a1,0.717948717948718,0.0967741935483871
Slc37a1,0.311111111111111,0.577777777777778
Slc37a2,0.717948717948718,0.411764705882353
Slc37a3,0.576271186440678,0.764705882352941
Slc37a4,0.428571428571429,0.48780487804878
Slc38a1,0.542713567839196,0.692708333333333
Slc38a10,0.465040650406504,0.490384615384615
Slc38a2,0.484126984126984,0.411764705882353
Slc38a6,0.0952380952380952,0.571428571428571
Slc38a7,0.598187311178248,0.546599496221662
Slc39a1,0.554945054945055,0.704
Slc39a10,0.459459459459459,0.294117647058824
Slc39a11,0.684210526315789,0.5
Slc39a13,0.347826086956522,0.78125
Slc39a14,0.571428571428571,0.285714285714286
Slc39a4,0.371428571428571,0.8
Slc39a6,0.287671232876712,0.71830985915493
Slc39a7,0.511627906976744,0.585714285714286
Slc39a9,0.727272727272727,0.777777777777778
Slc3a2,0.605346624376982,0.555893536121673
Slc41a1,0.386792452830189,0.597560975609756
Slc41a3,0.428571428571429,0.0909090909090909
Slc44a1,0.310344827586207,0.222222222222222
Slc44a2,0.470588235294118,0.427480916030534
Slc44a3,1,1
Slc44a4,0.822222222222222,1
Slc45a4,0.518518518518518,0.432234432234432
Slc46a1,0.777777777777778,0.222222222222222
Slc49a4,0.509316770186335,0.244897959183673
Slc4a11,0.266666666666667,0.245614035087719
Slc4a1ap,0.413461538461538,0.324675324675325
Slc4a2,0.482758620689655,0.648648648648649
Slc4a5,0.160583941605839,0.427480916030534
Slc4a7,0.492063492063492,0.271604938271605
Slc4a8,0.387755102040816,0.515384615384615
Slc50a1,0.357142857142857,0.75
Slc52a2,0.293103448275862,0.208333333333333
Slc5a1,1,1
Slc5a6,0.476923076923077,0.917808219178082
Slc6a15,0.272727272727273,0.516949152542373
Slc6a6,0.381679389312977,0.432432432432432
Slc6a8,0,0
Slc7a1,0.473347547974414,0.437229437229437
Slc7a3,0.0108695652173913,0
Slc7a5,0.595267745952678,0.550700741962078
Slc7a6os,0.604166666666667,0.826086956521739
Slc7a7,0.514285714285714,0.317829457364341
Slc8b1,0.472727272727273,0.333333333333333
Slc9a3r1,0.483516483516484,0.833333333333333
Slc9a3r2,0.289855072463768,0.117647058823529
Slc9a5,0.466666666666667,0.642857142857143
Slc9a8,0.538461538461538,0.257142857142857
Slco4a1,0.5,0.15
Slf2,0.57258064516129,0.69364161849711
Slfn9,0.391304347826087,0.414634146341463
Slit2,0.553191489361702,0.678571428571429
Slk,0.613382899628253,0.545454545454545
Slmap,0.45,0.430851063829787
Sltm,0.557894736842105,0.60233918128655
Slu7,0.503937007874016,0.430817610062893
Slx1b,0.530612244897959,0.616666666666667
Slx4,0.426923076923077,0.296650717703349
Smad1,0.842105263157895,0.428571428571429
Smad2,0.571428571428571,0.757575757575758
Smad3,0.76,1
Smad4,0.53125,0.355140186915888
Smad5,0.941176470588235,0.375
Smad6,0.870967741935484,0.0882352941176471
Smad7,0.530612244897959,0.433962264150943
Smagp,0.769230769230769,0.753246753246753
Smap1,0.457142857142857,0.681818181818182
Smap2,0.481481481481481,0.96969696969697
Smarca2,0.735294117647059,0.882352941176471
Smarca4,0.522727272727273,0.470068694798822
Smarcad1,0.435135135135135,0.416822429906542
Smarcal1,0.644067796610169,0.463087248322148
Smarcb1,0.456834532374101,0.48566610455312
Smarcc1,0.519455252918288,0.532467532467532
Smarcc2,0.4,0.494623655913978
Smarcd2,0.464566929133858,0.571428571428571
Smarcd3,0.470588235294118,0
Smarce1,0.614583333333333,0.557377049180328
Smc2,0.5,0.475274725274725
Smc3,0.479289940828402,0.522648083623693
Smc4,0.610354223433243,0.549789621318373
Smc5,0.602816901408451,0.480938416422287
Smc6,0.553240740740741,0.675810473815461
Smchd1,0.516556291390728,0.586206896551724
Smco4,0.25,0.456521739130435
Smcr8,0.584070796460177,0.528735632183908
Smdt1,0.569852941176471,0.611111111111111
Smg1,0.594501718213058,0.491408934707904
Smg5,0.49119373776908,0.470472440944882
Smg6,0.537931034482759,0.563157894736842
Smg7,0.477272727272727,0.483870967741935
Smg8,0.593373493975904,0.417827298050139
Smg9,0.627906976744186,0.707482993197279
Smim19,0.634615384615385,0.9375
Smn1,0.566666666666667,0.521978021978022
Smndc1,0.638888888888889,0.419753086419753
Smo,0.311111111111111,0.409090909090909
Smoc1,0.375,0.345679012345679
Smox,0.5,0.833333333333333
Smpd1,0.571428571428571,0.333333333333333
Smpd2,0.348623853211009,0.732484076433121
Smpd4,0.523809523809524,0.437246963562753
Smpdl3b,0.68013468013468,0.62962962962963
Smtn,0.46078431372549,0.6
Smtnl1,0.983050847457627,0.818181818181818
Smtnl2,0.364406779661017,0.387453874538745
Smu1,0.467005076142132,0.580448065173116
Smurf1,0.492307692307692,0.773333333333333
Smurf2,0.591549295774648,0.833333333333333
Smyd2,0.534246575342466,0.532608695652174
Smyd3,0.463087248322148,0.417910447761194
Smyd4,0.723684210526316,0.518987341772152
Snap23,0.4,0.514285714285714
Snap29,0.576470588235294,0.333333333333333
Snap47,0.395522388059701,0.384
Snapc1,0.196078431372549,0
Snapc2,0.7,0.520833333333333
Snapc3,0.603174603174603,0.569105691056911
Snapc4,0.513888888888889,0.857142857142857
Snapc5,0.542857142857143,0.647058823529412
Snd1,0.492063492063492,0.476190476190476
Snhg11,0.865384615384615,0.244444444444444
Snip1,0.529411764705882,0.320388349514563
Snrk,0.714285714285714,0
Snrnp200,0.5,0.564598168870804
Snrnp35,0.622222222222222,0.941176470588235
Snrnp40,0.503067484662577,0.596153846153846
Snrnp48,0.555555555555556,0.647058823529412
Snrnp70,0.594936708860759,0.644067796610169
Snrpb2,0.491735537190083,0.461095100864553
Snrpd1,0.478260869565217,0.483695652173913
Snrpd3,0.518987341772152,0.407801418439716
Snrpn,0.476923076923077,0.511627906976744
Snta1,0.72972972972973,0.545454545454545
Sntb2,0.8,0.204819277108434
Snx1,0.521739130434783,0.40625
Snx10,0.366666666666667,0.380952380952381
Snx11,0.228070175438596,0.85
Snx14,0.495495495495495,0.253012048192771
Snx15,0.636363636363636,0.444444444444444
Snx16,0.478260869565217,0.825396825396825
Snx17,0.475409836065574,0.338461538461538
Snx18,0.460227272727273,0.331395348837209
Snx19,0.389830508474576,0.1875
Snx2,0.496402877697842,0.312056737588652
Snx25,0.757396449704142,0.702439024390244
Snx27,0.36986301369863,0.508474576271186
Snx29,0.476190476190476,0.189189189189189
Snx30,0.736842105263158,0.333333333333333
Snx4,0.368421052631579,0.722222222222222
Snx6,0.510309278350515,0.689895470383275
Snx8,0.282051282051282,0.493827160493827
Snx9,0.584615384615385,0.588744588744589
Soat1,0.597222222222222,0.636363636363636
Socs3,0.586206896551724,0.215686274509804
Socs5,0.5,1
Socs7,0.631578947368421,0.115942028985507
Soga1,0.442211055276382,0.635135135135135
Sohlh2,0.397849462365591,0.557377049180328
Son,0.482332155477032,0.441069258809235
Sorbs1,0.448275862068966,0.15
Sorcs2,0.0588235294117647,0.476190476190476
Sorl1,0.563049853372434,0.651567944250871
Sort1,0.67741935483871,0.44
Sos1,0.424731182795699,0.486910994764398
Sos2,0.646341463414634,0.3875
Sox12,0.821428571428571,0.5
Sox13,0.434210526315789,0.481707317073171
Sox15,0.173913043478261,0.0909090909090909
Sox2,0.342741935483871,0.549382716049383
Sox4,0.454545454545455,0.75
Sp2,0.427184466019417,0.676923076923077
Sp3,0.485148514851485,0.418181818181818
Sp4,0.176470588235294,0.272727272727273
Sp5,0.458333333333333,0.214285714285714
Spag1,0.515151515151515,0.923076923076923
Spag5,0.639751552795031,0.435897435897436
Spag7,0.516129032258065,0.622047244094488
Spag9,0.618181818181818,0.39047619047619
Sparc,0.387580299785867,0.380952380952381
Spast,0.243243243243243,0.243243243243243
Spata13,0.454545454545455,0.862068965517241
Spata5,0.481865284974093,0.420560747663551
Spata6,0.6,0.394736842105263
Spata7,0.505376344086022,0.465116279069767
Spats2,0.557803468208092,0.368421052631579
Spc24,0.512820512820513,0.409722222222222
Spc25,0.610687022900763,0.448648648648649
Spcs3,0.665441176470588,0.79295154185022
Spdl1,0.521604938271605,0.400611620795107
Specc1,0.583333333333333,0.529411764705882
Specc1l,0.374429223744292,0.464944649446494
Spen,0.501612903225806,0.382445141065831
Spg11,0.446808510638298,0.440573770491803
Spg20,0.264,0.787234042553192
Spg21,0.541666666666667,0.651515151515151
Spg7,0.646017699115044,0.672727272727273
Sphk2,0.573770491803279,0.806122448979592
Spice1,0.388888888888889,0.480769230769231
Spidr,0.510282776349614,0.506311360448808
Spin1,0.62111801242236,0.491228070175439
Spindoc,0.528571428571429,0.464285714285714
Spint2,0.488023952095808,0.45619335347432
Spire1,0.462365591397849,0.271844660194175
Spire2,0.601769911504425,0.5
Spns1,0.412587412587413,0.635687732342007
Spout1,0.503118503118503,0.319899244332494
Spp1,0.3585291113381,0.313807531380753
Sppl2a,0.653846153846154,0.581081081081081
Sppl3,0.415254237288136,0.451923076923077
Spred1,0.759259259259259,0.513888888888889
Spred2,0.7,0.51685393258427
Sprtn,0.771428571428571,0.685990338164251
Spry1,0.533333333333333,0.588235294117647
Spryd4,0.481927710843373,0.53030303030303
Spryd7,0.46875,0.660714285714286
Spsb1,0.773584905660377,0.709090909090909
Spsb3,0.567567567567568,0.758064516129032
Spta1,0.938679245283019,0.858620689655172
Sptan1,0.606126914660831,0.516386182462356
Sptb,0.75609756097561,0.711340206185567
Sptbn1,0.493991989319092,0.502375296912114
Sptbn2,0.638297872340426,0.75
Sptbn4,0.575757575757576,1
Sptlc1,0.368421052631579,0.275
Sptlc2,0.44,0.603603603603604
Sptssa,0.838709677419355,0.263157894736842
Spty2d1,0.555555555555556,0.133333333333333
Sqle,0.666666666666667,0.394594594594595
Sqstm1,0.543103448275862,0.458333333333333
Sra1,0.467065868263473,0.540740740740741
Srarp,0.603448275862069,0.737704918032787
Srbd1,0.551307847082495,0.559859154929577
Srcap,0.277777777777778,0.684210526315789
Srd5a3,0.568421052631579,0.556603773584906
Srebf1,0.422297297297297,0.502994011976048
Srebf2,0.409766454352442,0.508620689655172
Srek1,0.447058823529412,0.5
Srfbp1,0.468531468531469,0.562243502051984
Srgap1,0.434782608695652,0.576271186440678
Srgap2,0.438356164383562,0.539393939393939
Srgap3,0.863636363636364,0.875
Sri,0.793893129770992,0.120967741935484
Srl,0.5,0.647058823529412
Srp14,0.511904761904762,0.433962264150943
Srp68,0.440579710144928,0.455764075067024
Srp72,0.407407407407407,0.517948717948718
Srpk1,0.538216560509554,0.576086956521739
Srpk2,0.672268907563025,0.753012048192771
Srpr,0.53,0.567567567567568
Srprb,0.658536585365854,0.526666666666667
Srr,0.606194690265487,0.4296875
Srrm1,0.456666666666667,0.386292834890966
Srrt,0.48843537414966,0.536519386834986
Srsf2,0.450393700787402,0.506512301013025
Srsf4,0.526315789473684,0.590106007067138
Ssbp1,0.5,0.545064377682403
Ssbp3,0.39622641509434,0.730769230769231
Ssh1,0.737704918032787,0.798767967145791
Ssh2,0.448275862068966,0.577777777777778
Ssr1,0.539805825242718,0.507326007326007
Ssr2,0.490430622009569,0.542435424354244
Ssr3,0.327868852459016,0.458860759493671
Ssu72,0.544554455445545,0.349557522123894
Ssx2ip,0.581818181818182,0.315789473684211
St13,0.324324324324324,0.479757085020243
St14,0.183856502242152,0.333333333333333
St3gal2,0.75,0.775510204081633
St3gal3,0.446808510638298,0.868421052631579
St3gal4,0.632352941176471,0.717948717948718
St6gal1,0.545454545454545,0.892857142857143
St6galnac2,0.230769230769231,0.421052631578947
St6galnac3,1,0.685714285714286
St6galnac4,0.727272727272727,0.684210526315789
St7l,0.333333333333333,0
Stac2,0.514285714285714,0
Stag1,0.482954545454545,0.636363636363636
Stam,0.464285714285714,0.350574712643678
Stam2,0.476923076923077,0.475409836065574
Stambpl1,0.394736842105263,0.703125
Stard3,0.538461538461538,0.547169811320755
Stard3nl,0.684210526315789,0.896551724137931
Stard4,0.474747474747475,0.914893617021277
Stard5,0.652173913043478,0.80952380952381
Stard7,0.415584415584416,0.363636363636364
Stard9,0.752293577981651,0.661971830985915
Stat1,0.657142857142857,0.137254901960784
Stat2,0.366197183098592,0.375
Stat3,0.447447447447447,0.450847457627119
Stat6,0.666666666666667,0.9
Stau1,0.42,0.640287769784173
Stc2,0.377049180327869,0.659574468085106
Steap2,0.25,0.294117647058824
Steap3,0.029940119760479,0.204819277108434
Stil,0.493670886075949,0.564606741573034
Stim1,0.587301587301587,0.551020408163265
Stim2,0.608108108108108,0.385416666666667
Stimate,0.666666666666667,0.802083333333333
Sting1,0.722222222222222,0.037037037037037
Stip1,0.576923076923077,0.440366972477064
Stk10,0.772727272727273,0.175438596491228
Stk11,0.485148514851485,0.457142857142857
Stk11ip,0.245059288537549,0.304347826086957
Stk16,0.363636363636364,0.8125
Stk17b,0.722222222222222,0.380952380952381
Stk24,0.556195965417867,0.421052631578947
Stk33,0.484848484848485,0.666666666666667
Stk36,0.481481481481481,0.536585365853659
Stk38l,0.952380952380952,0.180327868852459
Stk4,0.320754716981132,0.527777777777778
Stk40,0.544776119402985,0.377358490566038
Stn1,0.548780487804878,0.728395061728395
Stoml1,0.636363636363636,0.777777777777778
Stoml2,0.395652173913043,0.441453566621804
Ston2,0.542857142857143,0.0606060606060606
Strada,0.725,0.594202898550725
Strap,0.407932011331445,0.610738255033557
Strip1,0.433734939759036,0.582159624413146
Strn,0.504854368932039,0.642857142857143
Strn4,0.464788732394366,0.495652173913044
Stt3a,0.441574415744157,0.499121265377856
Stt3b,0.430327868852459,0.440162271805274
Stx12,0.543859649122807,0.505882352941176
Stx16,0.417910447761194,0.647058823529412
Stx18,0.626865671641791,0.701492537313433
Stx2,0.538461538461538,1
Stx3,0.795454545454545,0.621951219512195
Stx7,0.4,0.583333333333333
Stxbp2,0.6,0.746666666666667
Stxbp3,0.353846153846154,0.64
Stxbp4,0.130434782608696,0
Sucla2,0.509345794392523,0.54014598540146
Suclg1,0.47117296222664,0.506283662477558
Suco,0.606060606060606,0.188405797101449
Sugp1,0.577777777777778,0.708333333333333
Sugp2,0.794117647058823,0.740740740740741
Sugt1,0.530769230769231,0.510204081632653
Sulf1,0.532258064516129,0.310344827586207
Sulf2,0.490384615384615,0.584291187739464
Sult4a1,0.0952380952380952,0.424242424242424
Sult5a1,0.943396226415094,0.98876404494382
Sult6b1,1,0.805555555555556
Sumf1,0.427586206896552,0.204379562043796
Sumf2,0.552995391705069,0.857142857142857
Sumo3,0.666666666666667,0.604395604395604
Sun1,0.386617100371747,0.508196721311475
Sun2,0.575757575757576,0.369565217391304
Suox,0,1
Supt16,0.538461538461538,0.307692307692308
Supt20,0.480582524271845,0.462093862815884
Supt3,0.521739130434783,0.642857142857143
Supt5,0.490853658536585,0.550561797752809
Supt6,0.526748971193416,0.510373443983402
Supt7l,0.239130434782609,0.25
Supv3l1,0.579150579150579,0.564971751412429
Surf1,0.503649635036496,0.485294117647059
Surf2,0.58695652173913,0.327272727272727
Surf4,0.445205479452055,0.325966850828729
Surf6,0.612903225806452,0.339622641509434
Susd1,0.515151515151515,0.6875
Susd2,0.219512195121951,0.300970873786408
Susd4,0.307692307692308,0.384615384615385
Suv39h2,0.5,0.307692307692308
Svil,0.575916230366492,0.463157894736842
Swap70,0.544444444444444,0.464285714285714
Swsap1,0.714285714285714,0.551724137931034
Swt1,0.296052631578947,0.56701030927835
Syde2,0.363888888888889,0.298029556650246
Syf2,0.456140350877193,0.673913043478261
Syk,0.348837209302326,0.4
Sympk,0.433712121212121,0.386301369863014
Syn1,0,0
Syncrip,0.515923566878981,0.592592592592593
Syne1,0.932203389830508,0.225
Syne2,0.585164835164835,0.558219178082192
Syne4,0.589285714285714,0.111111111111111
Syngr2,0.509803921568627,0.375
Synj1,0.531914893617021,0.816091954022989
Synrg,0.410714285714286,0.27
Sypl,0.611940298507463,0.576576576576577
Sys1,0.5,0.6
Sytl3,1,1
Syvn1,0.462962962962963,0.238095238095238
Szt2,0.572254335260116,0.492647058823529
T,0.90625,0.857142857142857
Tab1,0.692307692307692,0.470588235294118
Tab2,0.462686567164179,0.68
Tab3,0,0
Tacc1,0.701863354037267,0.743421052631579
Tacc2,0.237654320987654,0.204819277108434
Tacc3,0.443271767810026,0.554906542056075
Taco1,0.524590163934426,0.486111111111111
Tada2a,0.564024390243902,0.33756345177665
Tada3,0.411825726141079,0.351816443594646
Taf11,0.458333333333333,0
Taf1b,0.521739130434783,0.387096774193548
Taf1c,0.53448275862069,0.482517482517482
Taf1d,0.689516129032258,0.450704225352113
Taf2,0.416083916083916,0.555
Taf3,0.465116279069767,0.37956204379562
Taf4,1,0.166666666666667
Taf4b,0.5,0.345070422535211
Taf5,0.5,0.623376623376623
Taf5l,0.675889328063241,0.580204778156997
Taf6,0.449023861171367,0.417165668662675
Taf6l,0.459459459459459,0.456730769230769
Taf7,0.520186335403727,0.560267857142857
Taf8,0.503225806451613,0.4
Taldo1,0.513343799058085,0.483547925608011
